vicon_t u v w x y z
1329703835.675246 1.248391 1.647504 3.561342 1295.930054 118.739403 1221.957764
1329703835.681341 1.257398 1.660639 3.553643 1295.408203 119.362587 1220.990234
1329703835.689592 1.260322 1.664181 3.552211 1295.162354 119.586807 1220.532227
1329703835.707961 1.262813 1.665627 3.551819 1295.035767 119.717590 1220.237305
1329703835.710036 1.263771 1.665473 3.553258 1294.821045 119.903519 1219.630859
1329703835.724077 1.264157 1.663249 3.555581 1294.564697 120.031731 1219.141846
1329703835.731470 1.262449 1.653824 3.563787 1294.128174 120.081116 1218.559082
1329703835.743054 1.260305 1.647080 3.569384 1293.990601 120.023575 1218.243042
1329703835.747800 1.257580 1.638752 3.576404 1293.842163 119.945129 1217.919312
1329703835.756681 1.253673 1.628747 3.584643 1293.728760 119.803276 1217.630981
1329703835.764568 1.248607 1.617628 3.593888 1293.634033 119.640305 1217.396851
1329703835.773128 1.242151 1.604967 3.604586 1293.548340 119.481148 1217.160156
1329703835.781360 1.234778 1.590653 3.616334 1293.457520 119.272835 1216.977905
1329703835.791368 1.226681 1.574172 3.629332 1293.385742 119.019165 1216.802979
1329703835.798493 1.219532 1.557015 3.642303 1293.327148 118.798752 1216.661133
1329703835.811810 1.210954 1.537809 3.656460 1293.271729 118.529388 1216.544922
1329703835.816003 1.200651 1.516934 3.672036 1293.215210 118.230667 1216.483276
1329703835.827411 1.188963 1.494705 3.688292 1293.152954 117.913414 1216.451660
1329703835.831449 1.176180 1.471131 3.705290 1293.101196 117.566689 1216.454712
1329703835.843197 1.162047 1.446384 3.723012 1293.058960 117.184906 1216.502686
1329703835.847826 1.147073 1.420467 3.741196 1293.054443 116.785995 1216.607910
1329703835.861641 1.130247 1.393970 3.759798 1293.048828 116.374222 1216.753540
1329703835.876921 1.112574 1.366638 3.778633 1293.049683 115.956406 1216.932617
1329703835.881470 1.073763 1.310003 3.817261 1293.036377 115.191994 1217.408081
1329703835.893799 1.054693 1.281453 3.835888 1293.043579 114.815872 1217.663086
1329703835.898802 1.032698 1.251188 3.855856 1293.026978 114.466362 1217.950195
1329703835.906331 1.010108 1.219967 3.875670 1293.002441 114.110207 1218.250366
1329703835.915199 -0.493588 -0.593998 -1.945448 1292.943481 113.742027 1218.602051
1329703835.928153 -0.480073 -0.576191 -1.951031 1293.015503 113.445335 1219.001587
1329703835.931698 -0.467218 -0.559483 -1.955434 1292.932251 113.058273 1219.352905
1329703835.946278 -0.455039 -0.543198 -1.959563 1292.781982 112.650284 1219.718872
1329703835.948698 -0.443231 -0.526985 -1.963639 1292.641113 112.263100 1220.092163
1329703835.962131 -0.431095 -0.510925 -1.967427 1292.506592 111.909981 1220.498291
1329703835.964970 -0.417648 -0.493698 -1.970879 1292.346558 111.538078 1220.821045
1329703835.978339 -0.406114 -0.477626 -1.974385 1292.192871 111.169800 1221.177734
1329703835.981683 -0.394847 -0.461727 -1.977627 1291.982422 110.817345 1221.498413
1329703835.994375 -0.383751 -0.445827 -1.981278 1291.839844 110.441681 1221.872192
1329703835.998209 -0.372931 -0.430554 -1.984221 1291.588867 110.076920 1222.156738
1329703836.011726 -0.362453 -0.415146 -1.987276 1291.283936 109.731453 1222.478882
1329703836.015055 -0.351500 -0.399694 -1.990227 1290.950806 109.400497 1222.831421
1329703836.027459 -0.340369 -0.384392 -1.993306 1290.601318 109.064384 1223.221924
1329703836.031752 -0.329159 -0.369461 -1.996355 1290.195679 108.728577 1223.651245
1329703836.045064 -0.317773 -0.354227 -1.999638 1289.795166 108.409210 1224.122314
1329703836.048295 -0.306806 -0.340000 -2.002434 1289.321411 108.089188 1224.597900
1329703836.056243 -0.296235 -0.326522 -2.004909 1288.812744 107.766365 1225.096680
1329703836.064997 -0.286054 -0.313825 -2.007268 1288.276978 107.431900 1225.575928
1329703836.073159 -0.276335 -0.301981 -2.009400 1287.679565 107.084137 1226.062012
1329703836.086038 -0.267080 -0.290713 -2.011545 1287.032227 106.727631 1226.550903
1329703836.091892 -0.258147 -0.279975 -2.013470 1286.300537 106.378525 1227.044556
1329703836.098360 -0.249167 -0.269588 -2.015211 1285.535034 106.066307 1227.563965
1329703836.106584 -0.240470 -0.259877 -2.017026 1284.734131 105.758247 1228.057495
1329703836.115152 -0.231849 -0.249975 -2.018919 1283.889526 105.494186 1228.562866
1329703836.123145 -0.223123 -0.240264 -2.020602 1282.986938 105.262238 1229.077515
1329703836.149069 -0.214453 -0.230958 -2.022484 1282.088135 105.032188 1229.584595
1329703836.172268 -0.207019 -0.221227 -2.024454 1281.017700 104.782082 1229.987915
1329703836.188635 -0.174277 -0.188795 -2.030264 1276.338257 103.931770 1232.046021
1329703836.191277 -0.158881 -0.176258 -2.032476 1273.621338 103.524376 1233.046875
1329703836.199368 -0.152146 -0.170330 -2.033450 1272.127075 103.288528 1233.466187
